2023-10-04 19:55:00,808 INFO  Logger.cs: 70 - 
2023-10-04 21:42:54,246 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2023-10-04 21:42:54,246 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link_2-1
2023-10-04 21:42:54,247 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2023-10-04 21:42:54,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_link-1
2023-10-04 21:42:54,247 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base_link-1
2023-10-04 21:42:54,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_link-1
2023-10-04 21:42:54,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2023-10-04 21:42:54,249 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Link_3-1
2023-10-04 21:42:54,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2023-10-04 21:42:54,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_5-1
2023-10-04 21:42:54,251 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Link_5-1
2023-10-04 21:42:54,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_5-1
2023-10-04 21:42:54,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembled
2023-10-04 21:42:54,253 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Assembled
2023-10-04 21:42:54,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assembled
2023-10-04 21:42:54,254 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 21:42:54,254 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-10-04 21:42:54,255 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2023-10-04 21:42:54,255 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link_1-1
2023-10-04 21:42:54,255 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2023-10-04 21:42:54,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2023-10-04 21:42:54,256 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link_4-1
2023-10-04 21:42:54,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2023-10-04 21:42:54,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2023-10-04 21:42:54,257 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link_2-1
2023-10-04 21:42:54,257 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2023-10-04 21:42:54,257 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_link-1
2023-10-04 21:42:54,258 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base_link-1
2023-10-04 21:42:54,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_link-1
2023-10-04 21:42:54,259 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2023-10-04 21:42:54,335 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Link_3-1
2023-10-04 21:42:54,335 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2023-10-04 21:42:54,336 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2023-10-04 21:42:54,337 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Link_5-1
2023-10-04 21:42:54,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2023-10-04 21:42:56,114 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-04 21:42:56,117 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-04 21:42:56,122 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-04 21:43:32,121 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 21:43:52,291 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 21:44:13,492 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 21:44:43,212 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 21:45:08,098 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 21:45:24,644 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-10-04 21:45:24,950 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 21:46:58,642 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_1
2023-10-04 21:46:58,647 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-10-04 21:46:58,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-10-04 21:46:58,649 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-10-04 21:46:59,099 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 21:46:59,102 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 21:46:59,102 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 21:46:59,103 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 21:47:03,348 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link_1 failed
2023-10-04 21:47:04,236 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_2
2023-10-04 21:47:04,237 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_1
2023-10-04 21:47:04,237 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-10-04 21:47:04,238 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-10-04 21:47:04,238 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-10-04 21:47:04,700 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 21:47:04,701 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 21:47:04,701 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 21:47:04,702 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 21:47:04,702 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-10-04 21:47:09,068 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_1 to child Link_2 failed
2023-10-04 21:47:10,970 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2023-10-04 21:47:10,971 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_2
2023-10-04 21:47:10,972 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-10-04 21:47:10,972 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-10-04 21:47:10,973 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-10-04 21:47:10,973 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-10-04 21:47:11,479 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-10-04 21:47:11,480 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 21:47:11,480 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 21:47:11,480 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 21:47:11,481 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-10-04 21:47:11,481 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-10-04 21:47:13,951 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_2 to child Link_3 failed
2023-10-04 21:47:15,052 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_4
2023-10-04 21:47:15,053 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_3
2023-10-04 21:47:15,054 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2023-10-04 21:47:15,054 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-10-04 21:47:15,054 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-10-04 21:47:15,055 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-10-04 21:47:15,055 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-10-04 21:47:15,536 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-10-04 21:47:15,536 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 21:47:15,537 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 21:47:15,537 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 21:47:15,537 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 43
2023-10-04 21:47:15,538 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-10-04 21:47:15,538 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-10-04 21:47:18,032 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child Link_4 failed
2023-10-04 21:47:18,909 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_5
2023-10-04 21:47:18,910 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_4
2023-10-04 21:47:18,910 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2023-10-04 21:47:18,911 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2023-10-04 21:47:18,911 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-10-04 21:47:18,911 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-10-04 21:47:18,912 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-10-04 21:47:18,912 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-10-04 21:47:19,398 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-10-04 21:47:19,398 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 21:47:19,398 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 21:47:19,399 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 21:47:19,399 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2023-10-04 21:47:19,399 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 43
2023-10-04 21:47:19,400 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-10-04 21:47:19,400 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-10-04 21:47:21,921 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_4 to child Link_5 failed
2023-10-04 21:47:23,055 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembled
2023-10-04 21:47:23,060 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assembled
2023-10-04 21:47:23,060 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Assembled
2023-10-04 21:47:23,061 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 21:47:23,061 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-10-04 21:47:23,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2023-10-04 21:47:23,062 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link_1-1
2023-10-04 21:47:23,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2023-10-04 21:47:23,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_4-1
2023-10-04 21:47:23,063 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link_4-1
2023-10-04 21:47:23,063 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_4-1
2023-10-04 21:47:23,064 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2023-10-04 21:47:23,064 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link_2-1
2023-10-04 21:47:23,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2023-10-04 21:47:23,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_link-1
2023-10-04 21:47:23,065 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base_link-1
2023-10-04 21:47:23,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_link-1
2023-10-04 21:47:23,066 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2023-10-04 21:47:23,067 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Link_3-1
2023-10-04 21:47:23,067 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2023-10-04 21:47:23,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_5-1
2023-10-04 21:47:23,068 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Link_5-1
2023-10-04 21:47:23,068 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_5-1
2023-10-04 21:47:23,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembled
2023-10-04 21:47:23,069 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assembled
2023-10-04 21:47:23,070 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assembled
2023-10-04 21:47:23,070 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 21:47:23,070 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-10-04 21:47:23,072 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2023-10-04 21:47:23,072 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link_1-1
2023-10-04 21:47:23,072 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2023-10-04 21:47:23,073 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2023-10-04 21:47:23,073 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link_4-1
2023-10-04 21:47:23,074 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2023-10-04 21:47:23,074 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2023-10-04 21:47:23,074 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link_2-1
2023-10-04 21:47:23,075 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2023-10-04 21:47:23,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_link-1
2023-10-04 21:47:23,075 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Base_link-1
2023-10-04 21:47:23,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_link-1
2023-10-04 21:47:23,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2023-10-04 21:47:23,077 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Link_3-1
2023-10-04 21:47:23,077 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2023-10-04 21:47:23,077 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2023-10-04 21:47:23,078 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Link_5-1
2023-10-04 21:47:23,078 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2023-10-04 21:47:45,843 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
